schedule_id,class_id,version,scenario,day_of_week,day_vn,shift,start_time,end_time,building,floor,room_id,room_capacity,num_students,motorbike_ratio,dorm_ratio,primary_lot,motorbike_to_P1,motorbike_to_P2,motorbike_to_P3,distance_building_to_primary_lot_m,arrival_window_start,arrival_window_end,departure_window_start,departure_window_end,is_event
SCH01027,LHP0302,baseline,Peak,Mon,Thu 2,Ca4,15:50,18:30,A2,6,A2-0607,120,31,0.78,0.17,P1,23,0,1,150,15:20,15:50,18:30,19:00,N
SCH01028,LHP0302,baseline,Worst,Mon,Thu 2,Ca4,15:50,18:30,A2,6,A2-0607,120,31,0.78,0.17,P1,23,0,1,150,15:20,15:50,18:30,19:00,N
SCH01029,LHP0302,baseline,Normal,Fri,Thu 6,Ca2,09:35,12:15,A2,3,A2-0304,101,31,0.78,0.17,P1,23,0,1,150,09:05,09:35,12:15,12:45,N
SCH01030,LHP0302,optimized,Normal,Tue,Thu 3,Ca1,06:45,09:25,C,2,C-0208,44,31,0.78,0.17,P2,0,22,2,120,06:15,06:45,09:25,09:55,N
SCH01031,LHP0302,optimized,Normal,Fri,Thu 6,Ca1,06:45,09:25,C,3,C-0302,57,31,0.78,0.17,P2,0,22,2,120,06:15,06:45,09:25,09:55,N
SCH01032,LHP0303,baseline,Peak,Mon,Thu 2,Ca4,15:50,18:30,D,5,D-0507,62,38,0.76,0.21,P2,0,28,1,180,15:20,15:50,18:30,19:00,N
SCH01033,LHP0303,baseline,Worst,Mon,Thu 2,Ca4,15:50,18:30,D,5,D-0507,62,38,0.76,0.21,P2,0,28,1,180,15:20,15:50,18:30,19:00,N
SCH01034,LHP0303,optimized,Peak,Mon,Thu 2,Ca3,13:00,15:40,A2,8,A2-0809,115,38,0.76,0.21,P1,26,0,3,150,12:30,13:00,15:40,16:10,N
SCH01035,LHP0303,optimized,Worst,Mon,Thu 2,Ca3,13:00,15:40,A2,8,A2-0809,115,38,0.76,0.21,P1,26,0,3,150,12:30,13:00,15:40,16:10,N
SCH01036,LHP0304,baseline,Peak,Mon,Thu 2,Ca3,13:00,15:40,C,1,D-0108,69,66,0.76,0.08,P2,0,49,1,120,12:30,13:00,15:40,16:10,N
SCH01037,LHP0304,baseline,Worst,Mon,Thu 2,Ca3,13:00,15:40,C,1,D-0108,69,66,0.76,0.08,P2,0,49,1,120,12:30,13:00,15:40,16:10,N
SCH01038,LHP0304,optimized,Normal,Fri,Thu 6,Ca4,15:50,18:30,A2,9,A2-0912,90,66,0.76,0.08,P1,48,0,2,150,15:20,15:50,18:30,19:00,N
SCH01039,LHP0305,baseline,Normal,Tue,Thu 3,Ca2,09:35,12:15,C,2,C-0201,58,53,0.84,0.07,P2,0,43,1,120,09:05,09:35,12:15,12:45,N
SCH01040,LHP0305,optimized,Normal,Fri,Thu 6,Ca2,09:35,12:15,A2,9,A2-0903,94,53,0.84,0.07,P1,42,0,2,150,09:05,09:35,12:15,12:45,N
SCH01041,LHP0306,baseline,Peak,Wed,Thu 4,Ca3,13:00,15:40,B,2,B-0205,60,55,0.81,0.11,P1,44,0,1,100,12:30,13:00,15:40,16:10,N
SCH01042,LHP0306,baseline,Peak,Mon,Thu 2,Ca1,06:45,09:25,C,2,C-0206,57,55,0.81,0.11,P2,0,44,1,120,06:15,06:45,09:25,09:55,N
SCH01043,LHP0306,baseline,Worst,Mon,Thu 2,Ca1,06:45,09:25,C,2,C-0206,57,55,0.81,0.11,P2,0,44,1,120,06:15,06:45,09:25,09:55,N
SCH01044,LHP0306,optimized,Normal,Sat,Thu 7,Ca2,09:35,12:15,A2,2,A2-0203,94,55,0.81,0.11,P1,43,0,2,150,09:05,09:35,12:15,12:45,N
SCH01045,LHP0306,optimized,Peak,Mon,Thu 2,Ca2,09:35,12:15,A2,5,A2-0510,97,55,0.81,0.11,P1,43,0,2,150,09:05,09:35,12:15,12:45,N
SCH01046,LHP0306,optimized,Worst,Mon,Thu 2,Ca2,09:35,12:15,A2,5,A2-0510,97,55,0.81,0.11,P1,43,0,2,150,09:05,09:35,12:15,12:45,N
SCH01047,LHP0307,baseline,Peak,Mon,Thu 2,Ca3,13:00,15:40,C,9,A2-0902,103,77,0.79,0.15,P2,0,59,2,120,12:30,13:00,15:40,16:10,N
SCH01048,LHP0307,baseline,Worst,Mon,Thu 2,Ca3,13:00,15:40,C,9,A2-0902,103,77,0.79,0.15,P2,0,59,2,120,12:30,13:00,15:40,16:10,N
SCH01049,LHP0307,baseline,Peak,Wed,Thu 4,Ca3,13:00,15:40,B,6,A2-0610,95,77,0.79,0.15,P1,59,0,2,100,12:30,13:00,15:40,16:10,N
SCH01050,LHP0307,optimized,Normal,Fri,Thu 6,Ca4,15:50,18:30,C,4,A2-0403,82,77,0.79,0.15,P2,0,57,4,120,15:20,15:50,18:30,19:00,N
SCH01051,LHP0307,optimized,Peak,Wed,Thu 4,Ca2,09:35,12:15,D,1,D-0105,82,77,0.79,0.15,P2,0,57,4,180,09:05,09:35,12:15,12:45,N
SCH01052,LHP0308,baseline,Peak,Mon,Thu 2,Ca3,13:00,15:40,B,2,B-0205,60,46,0.9,0.19,P1,40,0,2,100,12:30,13:00,15:40,16:10,N
SCH01053,LHP0308,baseline,Worst,Mon,Thu 2,Ca3,13:00,15:40,B,2,B-0205,60,46,0.9,0.19,P1,40,0,2,100,12:30,13:00,15:40,16:10,N
SCH01054,LHP0308,optimized,Peak,Mon,Thu 2,Ca4,15:50,18:30,A2,9,A2-0907,85,46,0.9,0.19,P1,38,0,4,150,15:20,15:50,18:30,19:00,N
SCH01055,LHP0308,optimized,Worst,Mon,Thu 2,Ca4,15:50,18:30,A2,9,A2-0907,85,46,0.9,0.19,P1,38,0,4,150,15:20,15:50,18:30,19:00,N
SCH01056,LHP0309,baseline,Normal,Fri,Thu 6,Ca2,09:35,12:15,A2,3,A2-0309,86,48,0.89,0.25,P1,41,0,2,150,09:05,09:35,12:15,12:45,N
SCH01057,LHP0309,optimized,Normal,Sat,Thu 7,Ca1,06:45,09:25,C,2,C-0206,57,48,0.89,0.25,P2,0,37,6,120,06:15,06:45,09:25,09:55,N
SCH01058,LHP0310,baseline,Normal,Tue,Thu 3,Ca2,09:35,12:15,A2,4,A2-0411,120,34,0.84,0.23,P1,28,0,1,150,09:05,09:35,12:15,12:45,N
SCH01059,LHP0310,optimized,Normal,Thu,Thu 5,Ca4,15:50,18:30,A2,7,A2-0710,97,34,0.84,0.23,P1,25,0,4,150,15:20,15:50,18:30,19:00,N
SCH01060,LHP0311,baseline,Peak,Wed,Thu 4,Ca1,06:45,09:25,C,4,A2-0407,104,73,0.94,0.25,P2,0,65,3,120,06:15,06:45,09:25,09:55,N
SCH01061,LHP0311,baseline,Peak,Mon,Thu 2,Ca1,06:45,09:25,A2,4,A2-0414,116,73,0.94,0.25,P1,65,0,3,150,06:15,06:45,09:25,09:55,N
SCH01062,LHP0311,baseline,Worst,Mon,Thu 2,Ca1,06:45,09:25,A2,4,A2-0414,116,73,0.94,0.25,P1,65,0,3,150,06:15,06:45,09:25,09:55,N
SCH01063,LHP0311,optimized,Normal,Thu,Thu 5,Ca2,09:35,12:15,D,4,D-0402,78,73,0.94,0.25,P2,0,60,8,180,09:05,09:35,12:15,12:45,N
SCH01064,LHP0311,optimized,Peak,Wed,Thu 4,Ca3,13:00,15:40,D,3,D-0307,78,73,0.94,0.25,P2,0,60,8,180,12:30,13:00,15:40,16:10,N
SCH01065,LHP0312,baseline,Peak,Wed,Thu 4,Ca1,06:45,09:25,B,8,A2-0802,111,65,0.86,0.23,P1,53,0,3,100,06:15,06:45,09:25,09:55,N
SCH01066,LHP0312,baseline,Peak,Mon,Thu 2,Ca4,15:50,18:30,B,6,A2-0614,97,65,0.86,0.23,P1,53,0,3,100,15:20,15:50,18:30,19:00,N
SCH01067,LHP0312,baseline,Worst,Mon,Thu 2,Ca4,15:50,18:30,B,6,A2-0614,97,65,0.86,0.23,P1,53,0,3,100,15:20,15:50,18:30,19:00,N
SCH01068,LHP0312,optimized,Normal,Tue,Thu 3,Ca4,15:50,18:30,C,1,A2-0113,82,65,0.86,0.23,P2,0,50,6,120,15:20,15:50,18:30,19:00,N
SCH01069,LHP0312,optimized,Peak,Mon,Thu 2,Ca1,06:45,09:25,D,4,D-0402,78,65,0.86,0.23,P2,0,50,6,180,06:15,06:45,09:25,09:55,N
SCH01070,LHP0312,optimized,Worst,Mon,Thu 2,Ca1,06:45,09:25,D,4,D-0402,78,65,0.86,0.23,P2,0,50,6,180,06:15,06:45,09:25,09:55,N
SCH01071,LHP0313,baseline,Peak,Mon,Thu 2,Ca4,15:50,18:30,D,2,D-0203,80,80,0.82,0.09,P2,0,65,1,180,15:20,15:50,18:30,19:00,N
SCH01072,LHP0313,baseline,Worst,Mon,Thu 2,Ca4,15:50,18:30,D,2,D-0203,80,80,0.82,0.09,P2,0,65,1,180,15:20,15:50,18:30,19:00,N
SCH01073,LHP0313,baseline,Normal,Fri,Thu 6,Ca3,13:00,15:40,C,4,A2-0411,120,80,0.82,0.09,P2,0,65,1,120,12:30,13:00,15:40,16:10,N
SCH01074,LHP0313,optimized,Peak,Wed,Thu 4,Ca1,06:45,09:25,A2,4,A2-0407,104,80,0.82,0.09,P1,63,0,3,150,06:15,06:45,09:25,09:55,N
SCH01075,LHP0313,optimized,Normal,Thu,Thu 5,Ca2,09:35,12:15,D,4,D-0406,82,80,0.82,0.09,P2,0,63,3,180,09:05,09:35,12:15,12:45,N
SCH01076,LHP0314,baseline,Peak,Wed,Thu 4,Ca1,06:45,09:25,D,4,D-0402,78,45,0.91,0.06,P2,0,40,0,180,06:15,06:45,09:25,09:55,N
SCH01077,LHP0314,optimized,Normal,Tue,Thu 3,Ca1,06:45,09:25,D,2,D-0207,76,45,0.91,0.06,P2,0,39,1,180,06:15,06:45,09:25,09:55,N
SCH01078,LHP0315,baseline,Normal,Tue,Thu 3,Ca4,15:50,18:30,D,3,D-0305,70,59,0.91,0.16,P2,0,52,2,180,15:20,15:50,18:30,19:00,N
SCH01079,LHP0315,baseline,Normal,Thu,Thu 5,Ca4,15:50,18:30,A2,2,A2-0206,81,59,0.91,0.16,P1,52,0,2,150,15:20,15:50,18:30,19:00,N
SCH01080,LHP0315,optimized,Peak,Mon,Thu 2,Ca3,13:00,15:40,C,8,A2-0804,109,59,0.91,0.16,P2,0,50,4,120,12:30,13:00,15:40,16:10,N
SCH01081,LHP0315,optimized,Worst,Mon,Thu 2,Ca3,13:00,15:40,C,8,A2-0804,109,59,0.91,0.16,P2,0,50,4,120,12:30,13:00,15:40,16:10,N
SCH01082,LHP0315,optimized,Peak,Wed,Thu 4,Ca3,13:00,15:40,A2,4,A2-0408,85,59,0.91,0.16,P1,50,0,4,150,12:30,13:00,15:40,16:10,N
SCH01083,LHP0316,baseline,Normal,Fri,Thu 6,Ca3,13:00,15:40,D,3,D-0306,60,34,0.81,0.25,P2,0,27,1,180,12:30,13:00,15:40,16:10,N
SCH01084,LHP0316,baseline,Normal,Tue,Thu 3,Ca3,13:00,15:40,A2,4,A2-0413,103,34,0.81,0.25,P1,27,0,1,150,12:30,13:00,15:40,16:10,N
SCH01085,LHP0316,optimized,Normal,Sat,Thu 7,Ca4,15:50,18:30,B,2,B-0201,56,34,0.81,0.25,P1,24,0,4,100,15:20,15:50,18:30,19:00,N
SCH01086,LHP0316,optimized,Peak,Mon,Thu 2,Ca2,09:35,12:15,D,4,D-0401,67,34,0.81,0.25,P2,0,24,4,180,09:05,09:35,12:15,12:45,N
SCH01087,LHP0316,optimized,Worst,Mon,Thu 2,Ca2,09:35,12:15,D,4,D-0401,67,34,0.81,0.25,P2,0,24,4,180,09:05,09:35,12:15,12:45,N
SCH01088,LHP0317,baseline,Normal,Tue,Thu 3,Ca2,09:35,12:15,A2,5,A2-0509,104,56,0.9,0.21,P1,49,0,2,150,09:05,09:35,12:15,12:45,N
SCH01089,LHP0317,optimized,Peak,Wed,Thu 4,Ca2,09:35,12:15,C,2,C-0201,58,56,0.9,0.21,P2,0,45,6,120,09:05,09:35,12:15,12:45,N
SCH01090,LHP0318,baseline,Normal,Fri,Thu 6,Ca1,06:45,09:25,B,4,D-0407,80,71,0.76,0.14,P1,52,0,2,100,06:15,06:45,09:25,09:55,N
SCH01091,LHP0318,optimized,Normal,Sat,Thu 7,Ca3,13:00,15:40,A2,7,A2-0710,97,71,0.76,0.14,P1,50,0,4,150,12:30,13:00,15:40,16:10,N
SCH01092,LHP0319,baseline,Peak,Wed,Thu 4,Ca2,09:35,12:15,A2,6,A2-0611,90,79,0.86,0.17,P1,66,0,2,150,09:05,09:35,12:15,12:45,N
SCH01093,LHP0319,baseline,Peak,Mon,Thu 2,Ca4,15:50,18:30,A2,2,A2-0210,106,79,0.86,0.17,P1,66,0,2,150,15:20,15:50,18:30,19:00,N
SCH01094,LHP0319,baseline,Worst,Mon,Thu 2,Ca4,15:50,18:30,A2,2,A2-0210,106,79,0.86,0.17,P1,66,0,2,150,15:20,15:50,18:30,19:00,N
SCH01095,LHP0319,optimized,Peak,Wed,Thu 4,Ca4,15:50,18:30,A2,3,A2-0307,93,79,0.86,0.17,P1,62,0,6,150,15:20,15:50,18:30,19:00,N
SCH01096,LHP0319,optimized,Normal,Thu,Thu 5,Ca3,13:00,15:40,A2,6,A2-0604,97,79,0.86,0.17,P1,62,0,6,150,12:30,13:00,15:40,16:10,N
SCH01097,LHP0320,baseline,Normal,Fri,Thu 6,Ca4,15:50,18:30,B,3,B-0307,59,57,0.85,0.22,P1,47,0,2,100,15:20,15:50,18:30,19:00,N
SCH01098,LHP0320,baseline,Peak,Wed,Thu 4,Ca4,15:50,18:30,A2,4,A2-0402,96,57,0.85,0.22,P1,47,0,2,150,15:20,15:50,18:30,19:00,N
SCH01099,LHP0320,optimized,Normal,Fri,Thu 6,Ca1,06:45,09:25,D,3,D-0301,63,57,0.85,0.22,P2,0,43,6,180,06:15,06:45,09:25,09:55,N
SCH01100,LHP0320,optimized,Peak,Mon,Thu 2,Ca2,09:35,12:15,A2,2,A2-0206,81,57,0.85,0.22,P1,43,0,6,150,09:05,09:35,12:15,12:45,N
SCH01101,LHP0320,optimized,Worst,Mon,Thu 2,Ca2,09:35,12:15,A2,2,A2-0206,81,57,0.85,0.22,P1,43,0,6,150,09:05,09:35,12:15,12:45,N
SCH01102,LHP0321,baseline,Peak,Mon,Thu 2,Ca3,13:00,15:40,A2,2,A2-0207,115,39,0.81,0.08,P1,31,0,1,150,12:30,13:00,15:40,16:10,N
SCH01103,LHP0321,baseline,Worst,Mon,Thu 2,Ca3,13:00,15:40,A2,2,A2-0207,115,39,0.81,0.08,P1,31,0,1,150,12:30,13:00,15:40,16:10,N
SCH01104,LHP0321,baseline,Normal,Fri,Thu 6,Ca1,06:45,09:25,C,2,C-0204,55,39,0.81,0.08,P2,0,31,1,120,06:15,06:45,09:25,09:55,N
SCH01105,LHP0321,optimized,Normal,Sat,Thu 7,Ca1,06:45,09:25,C,3,C-0306,59,39,0.81,0.08,P2,0,30,2,120,06:15,06:45,09:25,09:55,N
SCH01106,LHP0321,optimized,Peak,Mon,Thu 2,Ca4,15:50,18:30,A2,5,A2-0505,98,39,0.81,0.08,P1,30,0,2,150,15:20,15:50,18:30,19:00,N
SCH01107,LHP0321,optimized,Worst,Mon,Thu 2,Ca4,15:50,18:30,A2,5,A2-0505,98,39,0.81,0.08,P1,30,0,2,150,15:20,15:50,18:30,19:00,N
SCH01108,LHP0322,baseline,Normal,Tue,Thu 3,Ca3,13:00,15:40,B,3,B-0305,56,52,0.94,0.15,P1,48,0,1,100,12:30,13:00,15:40,16:10,N
SCH01109,LHP0322,optimized,Normal,Thu,Thu 5,Ca2,09:35,12:15,D,5,D-0505,87,52,0.94,0.15,P2,0,45,4,180,09:05,09:35,12:15,12:45,N
SCH01110,LHP0323,baseline,Normal,Sat,Thu 7,Ca4,15:50,18:30,C,1,C-0106,47,46,0.79,0.24,P2,0,35,2,120,15:20,15:50,18:30,19:00,N
SCH01111,LHP0323,optimized,Normal,Thu,Thu 5,Ca1,06:45,09:25,D,5,D-0506,70,46,0.79,0.24,P2,0,33,4,180,06:15,06:45,09:25,09:55,N
SCH01112,LHP0324,baseline,Normal,Thu,Thu 5,Ca3,13:00,15:40,A2,6,A2-0612,109,69,0.86,0.15,P1,57,0,2,150,12:30,13:00,15:40,16:10,N
SCH01113,LHP0324,optimized,Normal,Fri,Thu 6,Ca2,09:35,12:15,B,2,D-0207,76,69,0.86,0.15,P1,55,0,4,100,09:05,09:35,12:15,12:45,N
SCH01114,LHP0325,baseline,Normal,Thu,Thu 5,Ca3,13:00,15:40,A2,6,A2-0601,103,39,0.78,0.17,P1,29,0,1,150,12:30,13:00,15:40,16:10,N
SCH01115,LHP0325,baseline,Peak,Mon,Thu 2,Ca3,13:00,15:40,B,1,B-0106,48,39,0.78,0.17,P1,29,0,1,100,12:30,13:00,15:40,16:10,N
SCH01116,LHP0325,baseline,Worst,Mon,Thu 2,Ca3,13:00,15:40,B,1,B-0106,48,39,0.78,0.17,P1,29,0,1,100,12:30,13:00,15:40,16:10,N
SCH01117,LHP0325,optimized,Normal,Thu,Thu 5,Ca2,09:35,12:15,A2,10,A2-1009,80,39,0.78,0.17,P1,28,0,2,150,09:05,09:35,12:15,12:45,N
SCH01118,LHP0325,optimized,Normal,Tue,Thu 3,Ca3,13:00,15:40,C,3,C-0307,53,39,0.78,0.17,P2,0,28,2,120,12:30,13:00,15:40,16:10,N
SCH01119,LHP0326,baseline,Normal,Thu,Thu 5,Ca4,15:50,18:30,A2,6,A2-0611,90,66,0.76,0.22,P1,48,0,2,150,15:20,15:50,18:30,19:00,N
SCH01120,LHP0326,optimized,Normal,Fri,Thu 6,Ca3,13:00,15:40,A2,1,A2-0101,120,66,0.76,0.22,P1,44,0,6,150,12:30,13:00,15:40,16:10,N
SCH01121,LHP0327,baseline,Peak,Wed,Thu 4,Ca3,13:00,15:40,A2,3,A2-0303,107,46,0.88,0.2,P1,38,0,2,150,12:30,13:00,15:40,16:10,N
SCH01122,LHP0327,optimized,Normal,Fri,Thu 6,Ca4,15:50,18:30,C,1,C-0104,51,46,0.88,0.2,P2,0,36,4,120,15:20,15:50,18:30,19:00,N
SCH01123,LHP0328,baseline,Normal,Fri,Thu 6,Ca2,09:35,12:15,C,4,A2-0412,119,61,0.93,0.16,P2,0,55,2,120,09:05,09:35,12:15,12:45,N
SCH01124,LHP0328,baseline,Normal,Tue,Thu 3,Ca1,06:45,09:25,C,8,A2-0811,96,61,0.93,0.16,P2,0,55,2,120,06:15,06:45,09:25,09:55,N
SCH01125,LHP0328,optimized,Normal,Fri,Thu 6,Ca3,13:00,15:40,D,4,D-0401,67,61,0.93,0.16,P2,0,53,4,180,12:30,13:00,15:40,16:10,N
SCH01126,LHP0328,optimized,Normal,Thu,Thu 5,Ca3,13:00,15:40,A2,2,A2-0211,94,61,0.93,0.16,P1,53,0,4,150,12:30,13:00,15:40,16:10,N
SCH01127,LHP0329,baseline,Normal,Sat,Thu 7,Ca1,06:45,09:25,A2,2,A2-0206,81,60,0.8,0.21,P1,46,0,2,150,06:15,06:45,09:25,09:55,N
SCH01128,LHP0329,optimized,Normal,Tue,Thu 3,Ca2,09:35,12:15,A2,9,A2-0905,112,60,0.8,0.21,P1,43,0,5,150,09:05,09:35,12:15,12:45,N
SCH01129,LHP0330,baseline,Peak,Wed,Thu 4,Ca4,15:50,18:30,B,3,B-0305,56,34,0.89,0.08,P1,30,0,0,100,15:20,15:50,18:30,19:00,N
SCH01130,LHP0330,optimized,Normal,Thu,Thu 5,Ca4,15:50,18:30,A2,7,A2-0714,100,34,0.89,0.08,P1,29,0,1,150,15:20,15:50,18:30,19:00,N
SCH01131,LHP0331,baseline,Normal,Sat,Thu 7,Ca4,15:50,18:30,C,3,C-0307,53,43,0.82,0.08,P2,0,34,1,120,15:20,15:50,18:30,19:00,N
SCH01132,LHP0331,baseline,Peak,Mon,Thu 2,Ca3,13:00,15:40,C,1,C-0106,47,43,0.82,0.08,P2,0,34,1,120,12:30,13:00,15:40,16:10,N
SCH01133,LHP0331,baseline,Worst,Mon,Thu 2,Ca3,13:00,15:40,C,1,C-0106,47,43,0.82,0.08,P2,0,34,1,120,12:30,13:00,15:40,16:10,N
SCH01134,LHP0331,optimized,Normal,Sat,Thu 7,Ca3,13:00,15:40,A2,4,A2-0408,85,43,0.82,0.08,P1,33,0,2,150,12:30,13:00,15:40,16:10,N
SCH01135,LHP0331,optimized,Peak,Mon,Thu 2,Ca3,13:00,15:40,A2,2,A2-0211,94,43,0.82,0.08,P1,33,0,2,150,12:30,13:00,15:40,16:10,N
SCH01136,LHP0331,optimized,Worst,Mon,Thu 2,Ca3,13:00,15:40,A2,2,A2-0211,94,43,0.82,0.08,P1,33,0,2,150,12:30,13:00,15:40,16:10,N
SCH01137,LHP0332,baseline,Peak,Wed,Thu 4,Ca3,13:00,15:40,A2,7,A2-0701,120,76,0.95,0.12,P1,71,0,2,150,12:30,13:00,15:40,16:10,N
SCH01138,LHP0332,optimized,Normal,Fri,Thu 6,Ca1,06:45,09:25,A2,9,A2-0913,107,76,0.95,0.12,P1,69,0,4,150,06:15,06:45,09:25,09:55,N
SCH01139,LHP0333,baseline,Peak,Wed,Thu 4,Ca1,06:45,09:25,A2,8,A2-0804,109,62,0.86,0.11,P1,52,0,1,150,06:15,06:45,09:25,09:55,N
SCH01140,LHP0333,optimized,Normal,Sat,Thu 7,Ca4,15:50,18:30,D,1,D-0101,89,62,0.86,0.11,P2,0,50,3,180,15:20,15:50,18:30,19:00,N
SCH01141,LHP0334,baseline,Normal,Sat,Thu 7,Ca2,09:35,12:15,A2,4,A2-0404,109,58,0.8,0.07,P1,45,0,1,150,09:05,09:35,12:15,12:45,N
SCH01142,LHP0334,optimized,Normal,Fri,Thu 6,Ca2,09:35,12:15,A2,7,A2-0711,84,58,0.8,0.07,P1,44,0,2,150,09:05,09:35,12:15,12:45,N
SCH01143,LHP0335,baseline,Normal,Sat,Thu 7,Ca4,15:50,18:30,B,7,A2-0714,100,69,0.83,0.24,P1,55,0,3,100,15:20,15:50,18:30,19:00,N
SCH01144,LHP0335,baseline,Normal,Tue,Thu 3,Ca1,06:45,09:25,A2,9,A2-0910,89,69,0.83,0.24,P1,55,0,3,150,06:15,06:45,09:25,09:55,N
SCH01145,LHP0335,optimized,Normal,Fri,Thu 6,Ca2,09:35,12:15,A2,5,A2-0506,85,69,0.83,0.24,P1,51,0,7,150,09:05,09:35,12:15,12:45,N
SCH01146,LHP0335,optimized,Normal,Tue,Thu 3,Ca2,09:35,12:15,A2,1,A2-0111,117,69,0.83,0.24,P1,51,0,7,150,09:05,09:35,12:15,12:45,N
SCH01147,LHP0336,baseline,Normal,Thu,Thu 5,Ca1,06:45,09:25,D,5,D-0505,87,66,0.89,0.09,P2,0,57,1,180,06:15,06:45,09:25,09:55,N
SCH01148,LHP0336,optimized,Normal,Tue,Thu 3,Ca1,06:45,09:25,D,2,D-0203,80,66,0.89,0.09,P2,0,56,2,180,06:15,06:45,09:25,09:55,N
SCH01149,LHP0337,baseline,Normal,Sat,Thu 7,Ca3,13:00,15:40,A2,3,A2-0308,101,59,0.85,0.11,P1,50,0,1,150,12:30,13:00,15:40,16:10,N
SCH01150,LHP0337,optimized,Peak,Wed,Thu 4,Ca2,09:35,12:15,A2,6,A2-0606,118,59,0.85,0.11,P1,48,0,3,150,09:05,09:35,12:15,12:45,N
SCH01151,LHP0338,baseline,Peak,Mon,Thu 2,Ca2,09:35,12:15,A2,2,A2-0208,92,62,0.84,0.1,P1,51,0,1,150,09:05,09:35,12:15,12:45,N
SCH01152,LHP0338,baseline,Worst,Mon,Thu 2,Ca2,09:35,12:15,A2,2,A2-0208,92,62,0.84,0.1,P1,51,0,1,150,09:05,09:35,12:15,12:45,N
SCH01153,LHP0338,optimized,Normal,Fri,Thu 6,Ca3,13:00,15:40,B,6,A2-0612,109,62,0.84,0.1,P1,50,0,2,100,12:30,13:00,15:40,16:10,N
SCH01154,LHP0339,baseline,Normal,Thu,Thu 5,Ca1,06:45,09:25,A2,8,A2-0813,107,33,0.81,0.17,P1,26,0,1,150,06:15,06:45,09:25,09:55,N
SCH01155,LHP0339,baseline,Normal,Sat,Thu 7,Ca3,13:00,15:40,D,1,D-0108,69,33,0.81,0.17,P2,0,26,1,180,12:30,13:00,15:40,16:10,N
SCH01156,LHP0339,optimized,Peak,Wed,Thu 4,Ca3,13:00,15:40,A2,7,A2-0708,100,33,0.81,0.17,P1,25,0,2,150,12:30,13:00,15:40,16:10,N
SCH01157,LHP0339,optimized,Normal,Fri,Thu 6,Ca4,15:50,18:30,D,3,D-0308,77,33,0.81,0.17,P2,0,25,2,180,15:20,15:50,18:30,19:00,N
SCH01158,LHP0340,baseline,Peak,Wed,Thu 4,Ca3,13:00,15:40,B,1,B-0102,53,48,0.86,0.22,P1,39,0,2,100,12:30,13:00,15:40,16:10,N
SCH01159,LHP0340,optimized,Normal,Tue,Thu 3,Ca3,13:00,15:40,D,4,D-0404,60,48,0.86,0.22,P2,0,37,4,180,12:30,13:00,15:40,16:10,N
SCH01160,LHP0341,baseline,Peak,Mon,Thu 2,Ca2,09:35,12:15,A2,9,A2-0908,83,76,0.82,0.13,P1,60,0,2,150,09:05,09:35,12:15,12:45,N
SCH01161,LHP0341,baseline,Worst,Mon,Thu 2,Ca2,09:35,12:15,A2,9,A2-0908,83,76,0.82,0.13,P1,60,0,2,150,09:05,09:35,12:15,12:45,N
SCH01162,LHP0341,optimized,Normal,Thu,Thu 5,Ca4,15:50,18:30,C,4,D-0407,80,76,0.82,0.13,P2,0,58,4,120,15:20,15:50,18:30,19:00,N
SCH01163,LHP0342,baseline,Peak,Mon,Thu 2,Ca1,06:45,09:25,A2,5,A2-0512,120,66,0.86,0.12,P1,56,0,1,150,06:15,06:45,09:25,09:55,N
SCH01164,LHP0342,baseline,Worst,Mon,Thu 2,Ca1,06:45,09:25,A2,5,A2-0512,120,66,0.86,0.12,P1,56,0,1,150,06:15,06:45,09:25,09:55,N
SCH01165,LHP0342,optimized,Normal,Fri,Thu 6,Ca4,15:50,18:30,A2,4,A2-0402,96,66,0.86,0.12,P1,53,0,4,150,15:20,15:50,18:30,19:00,N
SCH01166,LHP0343,baseline,Normal,Tue,Thu 3,Ca2,09:35,12:15,C,9,A2-0905,112,62,0.84,0.16,P2,0,50,2,120,09:05,09:35,12:15,12:45,N
SCH01167,LHP0343,baseline,Normal,Sat,Thu 7,Ca1,06:45,09:25,A2,10,A2-1007,96,62,0.84,0.16,P1,50,0,2,150,06:15,06:45,09:25,09:55,N
SCH01168,LHP0343,optimized,Peak,Wed,Thu 4,Ca3,13:00,15:40,C,7,A2-0709,105,62,0.84,0.16,P2,0,48,4,120,12:30,13:00,15:40,16:10,N
SCH01169,LHP0343,optimized,Normal,Tue,Thu 3,Ca3,13:00,15:40,C,3,A2-0310,85,62,0.84,0.16,P2,0,48,4,120,12:30,13:00,15:40,16:10,N
SCH01170,LHP0344,baseline,Normal,Fri,Thu 6,Ca2,09:35,12:15,A2,3,A2-0306,89,73,0.87,0.08,P1,62,0,1,150,09:05,09:35,12:15,12:45,N
SCH01171,LHP0344,optimized,Normal,Fri,Thu 6,Ca3,13:00,15:40,B,6,A2-0605,84,73,0.87,0.08,P1,61,0,2,100,12:30,13:00,15:40,16:10,N
SCH01172,LHP0345,baseline,Peak,Wed,Thu 4,Ca3,13:00,15:40,A2,2,A2-0202,93,80,0.95,0.16,P1,74,0,2,150,12:30,13:00,15:40,16:10,N
SCH01173,LHP0345,optimized,Peak,Mon,Thu 2,Ca1,06:45,09:25,A2,1,A2-0112,107,80,0.95,0.16,P1,70,0,6,150,06:15,06:45,09:25,09:55,N
